Timestamp,ID,Temp,Humidity,CO,NOX,HEATER ON
9:09:33,A81B6A77FEE8,22.751,31.348,7,2047,0
9:09:38,A81B6A77FEE8,22.922,31.635,6,2047,0
9:09:43,A81B6A77FEE8,22.963,32.135,6,2047,0
9:09:48,A81B6A77FEE8,23.073,32.617,6,2047,0
9:09:53,A81B6A77FEE8,23.235,33.612,6,2047,1
9:09:58,A81B6A77FEE8,23.396,33.301,6,2047,1
9:10:03,A81B6A77FEE8,23.496,33.185,5,2047,1
9:10:09,A81B6A77FEE8,23.567,33.081,5,2047,1
9:10:14,A81B6A77FEE8,23.768,32.867,5,2047,1
9:10:19,A81B6A77FEE8,23.768,32.77,5,2047,1
9:10:24,A81B6A77FEE8,23.899,32.568,5,2047,1
9:10:29,A81B6A77FEE8,24.121,32.257,5,2047,1
9:10:34,A81B6A77FEE8,24.01,31.958,5,2047,1
9:10:39,A81B6A77FEE8,24.171,31.757,5,2047,1
9:10:44,A81B6A77FEE8,24.272,31.445,5,2047,1
9:10:50,A81B6A77FEE8,24.383,31.342,5,2047,1
9:10:55,A81B6A77FEE8,24.453,31.03,5,2047,1
9:11:00,A81B6A77FEE8,24.493,30.933,5,2047,1
9:11:05,A81B6A77FEE8,24.614,30.731,5,2047,1
9:11:10,A81B6A77FEE8,24.725,30.518,5,2047,1
9:11:15,A81B6A77FEE8,24.866,30.42,5,2047,1
9:11:20,A81B6A77FEE8,24.977,30.206,5,2047,1
9:11:26,A81B6A77FEE8,24.967,30.109,4,2047,1
9:11:31,A81B6A77FEE8,25.047,30.005,4,2047,1
9:11:36,A81B6A77FEE8,25.158,29.797,4,2047,1
9:11:41,A81B6A77FEE8,25.219,29.694,4,2047,1
9:11:46,A81B6A77FEE8,25.309,29.498,4,2047,1
9:11:51,A81B6A77FEE8,25.39,29.382,4,2047,1
9:11:56,A81B6A77FEE8,25.521,29.187,4,2047,1
9:12:02,A81B6A77FEE8,25.611,29.083,4,2047,1
9:12:07,A81B6A77FEE8,25.611,28.986,4,2047,1
9:12:12,A81B6A77FEE8,25.692,28.876,4,2047,1
9:12:17,A81B6A77FEE8,25.692,28.674,4,2047,1
9:12:22,A81B6A77FEE8,25.823,28.674,4,2047,1
9:12:27,A81B6A77FEE8,25.833,28.577,4,2047,1
9:12:32,A81B6A77FEE8,25.934,28.76,4,2047,1
9:12:38,A81B6A77FEE8,26.014,28.857,4,2047,1
9:12:43,A81B6A77FEE8,26.014,28.857,4,2047,1
9:12:48,A81B6A77FEE8,25.984,28.857,4,858,0
9:12:53,A81B6A77FEE8,26.115,28.845,4,859,0
9:12:58,A81B6A77FEE8,26.115,28.845,4,868,0
9:13:03,A81B6A77FEE8,26.216,28.748,4,883,0
9:13:08,A81B6A77FEE8,26.276,28.845,4,902,0
9:13:14,A81B6A77FEE8,26.276,28.644,4,922,0
9:13:19,A81B6A77FEE8,26.357,28.632,4,945,0
9:13:24,A81B6A77FEE8,26.367,28.534,4,970,0
9:13:29,A81B6A77FEE8,26.357,28.534,4,996,0
9:13:34,A81B6A77FEE8,26.497,28.339,4,1023,0
9:13:39,A81B6A77FEE8,26.548,28.339,4,1050,0
9:13:44,A81B6A77FEE8,26.487,28.235,4,1077,0
9:13:50,A81B6A77FEE8,26.578,28.125,4,1105,0
9:13:55,A81B6A77FEE8,26.588,28.027,4,1132,0
9:14:00,A81B6A77FEE8,26.578,28.027,4,1159,0
9:14:05,A81B6A77FEE8,26.649,27.924,4,1163,0
9:14:10,A81B6A77FEE8,26.649,27.826,4,1127,0
9:14:15,A81B6A77FEE8,26.759,27.728,4,1066,0
9:14:20,A81B6A77FEE8,26.769,27.728,4,1120,0
9:14:26,A81B6A77FEE8,26.8,27.527,4,874,0
9:14:31,A81B6A77FEE8,26.89,27.515,4,742,0
9:14:36,A81B6A77FEE8,26.89,27.417,4,598,0
9:14:41,A81B6A77FEE8,26.81,27.332,4,474,0
9:14:46,A81B6A77FEE8,26.941,27.222,4,382,0
