Timestamp,ID,Temp,Humidity,CO,NOX,HEATER ON
11:50:33,A81B6A77FEE8,25.279,16.187,5,2047,1
11:50:38,A81B6A77FEE8,25.249,16.388,4,2047,1
11:50:43,A81B6A77FEE8,25.43,16.675,4,2040,1
11:50:48,A81B6A77FEE8,25.541,16.577,4,1928,1
11:50:53,A81B6A77FEE8,25.571,16.479,4,1858,1
11:50:58,A81B6A77FEE8,25.742,16.37,4,1817,1
11:51:04,A81B6A77FEE8,25.903,16.364,4,1791,1
11:51:09,A81B6A77FEE8,25.873,16.162,4,1771,1
11:51:14,A81B6A77FEE8,26.064,16.162,4,1762,1
11:51:19,A81B6A77FEE8,26.115,16.058,4,1753,1
11:51:24,A81B6A77FEE8,26.236,15.955,4,1745,1
11:51:29,A81B6A77FEE8,26.427,15.851,4,1737,1
11:51:34,A81B6A77FEE8,26.397,15.851,4,1723,1
11:51:40,A81B6A77FEE8,26.357,16.84,4,1657,1
11:51:45,A81B6A77FEE8,-1000,-1000,4,1632,1
11:51:50,A81B6A77FEE8,26.216,20.813,4,1678,1
11:51:55,A81B6A77FEE8,26.175,18.042,4,1647,1
11:52:00,A81B6A77FEE8,26.095,16.553,4,1648,1
11:52:05,A81B6A77FEE8,26.145,15.955,4,1647,1
11:52:10,A81B6A77FEE8,26.024,15.668,4,1650,1
11:52:16,A81B6A77FEE8,26.064,15.57,4,1648,1
11:52:21,A81B6A77FEE8,26.145,15.564,4,1642,1
11:52:26,A81B6A77FEE8,26.044,15.57,4,1634,1
11:52:31,A81B6A77FEE8,26.095,15.46,4,1627,1
11:52:36,A81B6A77FEE8,26.064,15.472,4,1625,1
11:52:41,A81B6A77FEE8,26.095,15.46,4,1619,1
11:52:46,A81B6A77FEE8,26.125,15.46,4,1624,1
11:52:51,A81B6A77FEE8,26.064,15.369,1312,1627,1
11:52:57,A81B6A77FEE8,26.044,15.472,4,1627,1
11:53:02,A81B6A77FEE8,26.145,15.363,4,1630,1
11:53:07,A81B6A77FEE8,26.095,15.363,4,1633,1
11:53:12,A81B6A77FEE8,26.145,15.265,4,1637,1
11:53:17,A81B6A77FEE8,26.165,15.363,4,1637,1
11:53:22,A81B6A77FEE8,26.286,15.265,4,1626,1
11:53:27,A81B6A77FEE8,26.316,15.265,4,1619,1
11:53:33,A81B6A77FEE8,26.286,15.265,4,1612,1
11:53:38,A81B6A77FEE8,26.387,15.155,4,1615,1
11:53:43,A81B6A77FEE8,26.397,15.155,4,1622,1
11:53:48,A81B6A77FEE8,26.397,15.155,4,1621,1
11:53:53,A81B6A77FEE8,26.397,15.259,4,1615,1
11:53:58,A81B6A77FEE8,26.286,15.265,4,1613,1
11:54:03,A81B6A77FEE8,26.276,15.363,4,1612,1
11:54:09,A81B6A77FEE8,26.276,15.46,4,1618,1
11:54:14,A81B6A77FEE8,26.367,15.356,4,1621,1
11:54:19,A81B6A77FEE8,26.357,15.259,4,1609,1
11:54:24,A81B6A77FEE8,26.397,15.259,4,1611,1
11:54:29,A81B6A77FEE8,26.457,15.259,4,1618,1
11:54:34,A81B6A77FEE8,26.518,15.259,4,1622,1
11:54:39,A81B6A77FEE8,26.588,15.149,4,1626,1
11:54:44,A81B6A77FEE8,26.649,15.149,4,1629,1
11:54:50,A81B6A77FEE8,26.608,15.149,4,1632,1
11:54:55,A81B6A77FEE8,26.759,15.149,4,1635,1
11:55:00,A81B6A77FEE8,26.729,15.051,4,1641,1
11:55:05,A81B6A77FEE8,26.8,15.051,4,1644,1
11:55:10,A81B6A77FEE8,26.83,14.948,4,1649,1
11:55:15,A81B6A77FEE8,26.83,14.948,4,1653,1
11:55:20,A81B6A77FEE8,26.87,14.948,4,1657,1
11:55:26,A81B6A77FEE8,26.92,14.948,4,1660,1
11:55:31,A81B6A77FEE8,26.961,14.844,4,1664,1
11:55:36,A81B6A77FEE8,27.041,14.746,4,1667,1
11:55:41,A81B6A77FEE8,27.021,14.746,4,1670,1
11:55:46,A81B6A77FEE8,27.061,14.74,4,1673,1
11:55:51,A81B6A77FEE8,27.102,14.74,4,1676,1
11:55:56,A81B6A77FEE8,27.132,14.642,4,1679,1
11:56:01,A81B6A77FEE8,27.192,14.642,4,1683,1
11:56:07,A81B6A77FEE8,27.192,14.642,4,1685,1
11:56:12,A81B6A77FEE8,27.293,14.642,4,1687,1
11:56:17,A81B6A77FEE8,27.263,14.545,4,1692,1
11:56:22,A81B6A77FEE8,27.313,14.532,4,1693,1
11:56:27,A81B6A77FEE8,27.354,14.532,4,1696,1
11:56:32,A81B6A77FEE8,27.384,14.532,4,1698,1
11:56:37,A81B6A77FEE8,27.333,14.532,4,1701,1
11:56:43,A81B6A77FEE8,27.434,14.435,4,1704,1
11:56:48,A81B6A77FEE8,27.464,14.435,4,1706,1
11:56:53,A81B6A77FEE8,27.394,14.337,4,1709,1
11:56:58,A81B6A77FEE8,27.464,14.435,5,1711,1
11:57:03,A81B6A77FEE8,27.545,14.337,4,1713,1
11:57:08,A81B6A77FEE8,27.515,14.435,4,1715,1
11:57:13,A81B6A77FEE8,27.515,14.337,5,1718,1
11:57:19,A81B6A77FEE8,27.565,14.331,5,1720,1
11:57:24,A81B6A77FEE8,27.656,14.331,5,1721,1
11:57:29,A81B6A77FEE8,27.585,14.331,5,1724,1
11:57:34,A81B6A77FEE8,27.666,14.331,4,1724,1
11:57:39,A81B6A77FEE8,27.666,14.233,4,1725,1
11:57:44,A81B6A77FEE8,27.666,14.233,5,1727,1
11:57:49,A81B6A77FEE8,27.756,14.233,5,1729,1
11:57:54,A81B6A77FEE8,27.736,14.233,5,1730,1
11:58:00,A81B6A77FEE8,27.726,14.233,5,1732,1
11:58:05,A81B6A77FEE8,27.726,14.13,5,1734,1
11:58:10,A81B6A77FEE8,27.756,14.13,5,1735,1
11:58:15,A81B6A77FEE8,27.766,14.13,5,1736,1
11:58:20,A81B6A77FEE8,27.766,14.13,5,1737,1
11:58:25,A81B6A77FEE8,27.877,14.124,5,1739,1
11:58:30,A81B6A77FEE8,27.857,14.026,5,1740,1
11:58:36,A81B6A77FEE8,27.837,14.124,5,1742,1
11:58:41,A81B6A77FEE8,27.887,14.026,5,1744,1
11:58:46,A81B6A77FEE8,27.877,14.026,5,1745,1
11:58:51,A81B6A77FEE8,27.917,14.026,5,1745,1
11:58:56,A81B6A77FEE8,27.978,14.026,5,1746,1
11:59:01,A81B6A77FEE8,27.988,14.026,5,1747,1
11:59:06,A81B6A77FEE8,27.948,14.026,5,1748,1
11:59:11,A81B6A77FEE8,27.917,14.026,5,1749,1
11:59:17,A81B6A77FEE8,27.978,14.026,5,1750,1
11:59:22,A81B6A77FEE8,28.038,14.026,5,1751,1
11:59:27,A81B6A77FEE8,27.988,13.928,5,1752,1
11:59:32,A81B6A77FEE8,27.988,13.928,5,1754,1
11:59:37,A81B6A77FEE8,28.028,13.928,5,1754,1
11:59:42,A81B6A77FEE8,28.069,13.922,5,1756,1
11:59:47,A81B6A77FEE8,28.028,13.928,5,1757,1
11:59:53,A81B6A77FEE8,28.089,13.824,5,1757,1
11:59:58,A81B6A77FEE8,28.109,13.824,5,1758,1
12:00:03,A81B6A77FEE8,28.159,13.824,5,1759,1
12:00:08,A81B6A77FEE8,28.129,13.922,5,1760,1
12:00:13,A81B6A77FEE8,28.22,13.824,5,1761,1
12:00:18,A81B6A77FEE8,28.139,13.824,5,1763,1
12:00:23,A81B6A77FEE8,28.21,13.824,5,1764,1
12:00:29,A81B6A77FEE8,28.21,13.824,5,1764,1
12:00:34,A81B6A77FEE8,28.189,13.824,5,1764,1
12:00:39,A81B6A77FEE8,28.21,13.824,5,1765,1
12:00:44,A81B6A77FEE8,28.189,13.824,5,1768,1
12:00:49,A81B6A77FEE8,28.139,13.824,5,1767,1
12:00:54,A81B6A77FEE8,28.169,13.824,5,1768,1
12:00:59,A81B6A77FEE8,28.169,13.721,5,1768,1
12:01:04,A81B6A77FEE8,28.22,13.824,5,1769,1
12:01:10,A81B6A77FEE8,28.21,13.721,5,1769,1
12:01:15,A81B6A77FEE8,28.26,13.824,5,1771,1
12:01:20,A81B6A77FEE8,28.28,13.721,5,1772,1
12:01:25,A81B6A77FEE8,28.21,13.721,5,1771,1
12:01:30,A81B6A77FEE8,28.32,13.715,5,1772,1
12:01:35,A81B6A77FEE8,28.23,13.721,5,1773,1
12:01:40,A81B6A77FEE8,28.26,13.721,5,1773,1
12:01:46,A81B6A77FEE8,28.351,13.715,5,1773,1
12:01:51,A81B6A77FEE8,28.28,13.721,5,1774,1
12:01:56,A81B6A77FEE8,28.31,13.715,5,1774,1
12:02:01,A81B6A77FEE8,28.28,13.721,5,1776,1
12:02:06,A81B6A77FEE8,28.361,13.715,5,1775,1
12:02:11,A81B6A77FEE8,28.351,13.617,5,1776,1
12:02:16,A81B6A77FEE8,28.351,13.617,5,1777,1
12:02:21,A81B6A77FEE8,28.351,13.715,5,1776,1
12:02:27,A81B6A77FEE8,28.401,13.715,5,1777,1
12:02:32,A81B6A77FEE8,28.381,13.617,5,1778,1
12:02:37,A81B6A77FEE8,28.471,13.617,5,1779,1
12:02:42,A81B6A77FEE8,28.431,13.617,5,1778,1
12:02:47,A81B6A77FEE8,28.401,13.617,5,1779,1
12:02:52,A81B6A77FEE8,28.381,13.617,5,1779,1
12:02:57,A81B6A77FEE8,28.431,13.617,5,1782,1
12:03:03,A81B6A77FEE8,28.401,13.617,5,1780,1
12:03:08,A81B6A77FEE8,28.431,13.617,5,1781,1
12:03:13,A81B6A77FEE8,28.361,13.617,5,1782,1
12:03:18,A81B6A77FEE8,28.351,13.617,5,1782,1
12:03:23,A81B6A77FEE8,28.411,13.617,5,1782,1
12:03:28,A81B6A77FEE8,28.351,13.617,5,1782,1
12:03:33,A81B6A77FEE8,28.441,13.617,5,1783,1
12:03:39,A81B6A77FEE8,28.33,13.617,5,1783,1
12:03:44,A81B6A77FEE8,28.441,13.519,5,1784,1
12:03:49,A81B6A77FEE8,28.411,13.617,5,1784,1
12:03:54,A81B6A77FEE8,28.441,13.519,5,1784,1
12:03:59,A81B6A77FEE8,28.431,13.617,5,1785,1
12:04:04,A81B6A77FEE8,28.441,13.617,5,1786,1
12:04:09,A81B6A77FEE8,28.481,13.617,5,1785,1
12:04:15,A81B6A77FEE8,28.461,13.519,5,1785,1
12:04:20,A81B6A77FEE8,28.562,13.611,5,1788,1
12:04:25,A81B6A77FEE8,28.532,13.611,5,1786,1
12:04:30,A81B6A77FEE8,28.461,13.519,5,1787,1
12:04:35,A81B6A77FEE8,28.411,13.519,5,1787,1
12:04:40,A81B6A77FEE8,28.512,13.519,5,1787,1
12:04:45,A81B6A77FEE8,28.512,13.519,5,1787,1
12:04:50,A81B6A77FEE8,28.532,13.513,5,1788,1
12:04:56,A81B6A77FEE8,-1000,13.513,5,1788,1
12:05:01,A81B6A77FEE8,28.562,13.513,5,1789,1
12:05:06,A81B6A77FEE8,28.481,13.519,5,1789,1
12:05:11,A81B6A77FEE8,28.471,13.519,5,1789,1
12:05:16,A81B6A77FEE8,28.502,13.519,5,1789,1
12:05:21,A81B6A77FEE8,28.481,13.519,5,1789,1
12:05:26,A81B6A77FEE8,28.532,13.513,5,1791,1
12:05:32,A81B6A77FEE8,28.512,13.519,5,1790,1
12:05:37,A81B6A77FEE8,28.542,13.513,5,1791,1
12:05:42,A81B6A77FEE8,28.582,13.513,5,1791,1
