Timestamp,ID,Temp,Humidity,CO,NOX,HEATER ON
12:17:36,606405AA0DCB,23.547,27.899,6,2047,1
12:17:40,606405AA0DCB,23.647,27.802,5,2047,1
12:17:45,606405AA0DCB,23.688,27.899,4,2047,1
12:17:50,606405AA0DCB,23.748,27.502,4,1966,1
12:17:55,606405AA0DCB,23.98,27.289,4,1855,1
12:18:00,606405AA0DCB,23.899,27.49,4,1787,1
12:18:05,606405AA0DCB,23.97,27.49,4,1739,1
12:18:10,606405AA0DCB,24.221,27.478,4,1703,1
12:18:16,606405AA0DCB,24.211,27.277,4,1672,1
12:18:21,606405AA0DCB,24.423,27.063,4,1643,1
12:18:26,606405AA0DCB,24.433,26.764,4,1627,1
12:18:31,606405AA0DCB,24.473,26.868,4,1623,1
12:18:36,606405AA0DCB,24.584,26.556,4,1612,1
12:18:41,606405AA0DCB,24.655,26.453,4,1602,1
12:18:46,606405AA0DCB,24.775,26.343,4,1589,1
12:18:52,606405AA0DCB,24.826,25.946,4,1579,1
12:18:57,606405AA0DCB,24.977,25.647,4,1570,1
12:19:02,606405AA0DCB,24.997,25.635,4,1568,1
12:19:07,606405AA0DCB,25.098,25.934,4,1578,1
12:19:12,606405AA0DCB,25.148,25.934,4,1581,1
12:19:17,606405AA0DCB,25.349,25.824,4,1573,1
12:19:22,606405AA0DCB,25.359,25.72,4,1575,1
12:19:27,606405AA0DCB,25.4,25.427,4,1566,1
12:19:33,606405AA0DCB,25.4,25.128,4,1553,1
12:19:38,606405AA0DCB,25.571,24.915,4,1548,1
12:19:43,606405AA0DCB,25.581,24.719,4,1544,1
12:19:48,606405AA0DCB,25.551,24.42,4,1539,1
12:19:53,606405AA0DCB,25.732,24.31,4,1541,1
12:19:58,606405AA0DCB,25.621,24.323,4,1550,1
12:20:03,606405AA0DCB,25.803,24.31,4,1555,1
12:20:08,606405AA0DCB,25.903,24.31,4,1552,1
12:20:14,606405AA0DCB,25.903,24.109,4,1560,1
12:20:19,606405AA0DCB,26.105,24.097,4,1559,1
12:20:24,606405AA0DCB,26.095,24.097,4,1557,1
12:20:29,606405AA0DCB,26.226,23.987,4,1557,1
12:20:34,606405AA0DCB,26.276,23.987,4,1559,1
12:20:39,606405AA0DCB,26.357,23.889,4,1560,1
12:20:44,606405AA0DCB,26.437,23.877,4,1562,1
12:20:49,606405AA0DCB,26.427,23.779,4,1563,1
12:20:55,606405AA0DCB,26.578,23.682,4,1565,1
12:21:00,606405AA0DCB,26.548,23.682,4,1565,1
12:21:05,606405AA0DCB,26.689,23.566,4,1567,1
12:21:10,606405AA0DCB,26.669,23.468,4,1569,1
12:21:15,606405AA0DCB,26.769,23.37,4,1571,1
12:21:20,606405AA0DCB,26.84,23.273,4,1573,1
12:21:25,606405AA0DCB,26.92,23.26,4,1574,1
12:21:31,606405AA0DCB,26.951,23.163,4,1576,1
12:21:36,606405AA0DCB,27.092,23.163,4,1578,1
12:21:41,606405AA0DCB,27.102,23.059,4,1580,1
12:21:46,606405AA0DCB,27.102,22.961,4,1581,1
12:21:51,606405AA0DCB,27.182,22.852,4,1583,1
12:21:56,606405AA0DCB,27.253,22.852,4,1584,1
12:22:01,606405AA0DCB,27.313,22.754,4,1586,1
12:22:06,606405AA0DCB,27.243,22.754,4,1587,1
12:22:12,606405AA0DCB,27.323,22.656,4,1588,1
12:22:17,606405AA0DCB,27.434,22.546,4,1590,1
12:22:22,606405AA0DCB,27.474,22.546,4,1591,1
12:22:27,606405AA0DCB,27.505,22.449,4,1593,1
12:22:32,606405AA0DCB,27.585,22.449,4,1595,1
12:22:37,606405AA0DCB,27.646,22.339,4,1596,1
12:22:42,606405AA0DCB,27.686,22.339,4,1598,1
12:22:47,606405AA0DCB,27.716,22.235,4,1599,1
12:22:53,606405AA0DCB,27.766,22.235,4,1601,1
12:22:58,606405AA0DCB,27.897,22.131,4,1602,1
12:23:03,606405AA0DCB,27.776,22.137,4,1604,1
12:23:08,606405AA0DCB,27.938,22.028,4,1605,1
12:23:13,606405AA0DCB,27.877,22.028,4,1606,1
12:23:18,606405AA0DCB,27.988,22.028,4,1607,1
12:23:23,606405AA0DCB,27.938,21.93,4,1609,1
12:23:28,606405AA0DCB,27.988,21.93,4,1610,1
12:23:34,606405AA0DCB,28.058,21.93,4,1612,1
12:23:39,606405AA0DCB,28.018,21.832,4,1613,1
12:23:44,606405AA0DCB,28.069,21.832,4,1614,1
12:23:49,606405AA0DCB,28.189,21.722,4,1615,1
12:23:54,606405AA0DCB,28.139,21.722,4,1616,1
12:23:59,606405AA0DCB,28.22,21.722,4,1617,1
12:24:04,606405AA0DCB,28.34,21.722,1312,1618,1
12:24:10,606405AA0DCB,28.3,21.625,4,1620,1
12:24:15,606405AA0DCB,28.431,21.613,4,1621,1
12:24:20,606405AA0DCB,28.27,21.527,4,1622,1
12:24:25,606405AA0DCB,28.431,21.515,4,1623,1
12:24:30,606405AA0DCB,28.411,21.515,4,1624,1
12:24:35,606405AA0DCB,28.411,21.515,4,1625,1
12:24:40,606405AA0DCB,28.461,21.417,4,1627,1
12:24:46,606405AA0DCB,28.542,21.417,4,1628,1
12:24:51,606405AA0DCB,28.512,21.417,4,1629,1
12:24:56,606405AA0DCB,28.492,21.417,4,1630,1
12:25:01,606405AA0DCB,28.512,21.32,4,1632,1
12:25:06,606405AA0DCB,28.582,21.32,4,1633,1
12:25:11,606405AA0DCB,28.612,21.307,4,1634,1
12:25:16,606405AA0DCB,28.562,21.216,4,1635,1
12:25:21,606405AA0DCB,28.663,21.21,4,1636,1
12:25:27,606405AA0DCB,28.663,21.21,4,1638,1
12:25:32,606405AA0DCB,28.763,21.21,4,1639,1
12:25:37,606405AA0DCB,28.773,21.112,4,1640,1
12:25:42,606405AA0DCB,28.683,21.112,4,1640,1
12:25:47,606405AA0DCB,28.773,21.112,4,1641,1
12:25:52,606405AA0DCB,28.804,21.112,4,1642,1
12:25:57,606405AA0DCB,28.834,21.112,4,1643,1
12:26:02,606405AA0DCB,28.884,21.002,4,1645,1
12:26:08,606405AA0DCB,28.743,21.008,4,1646,1
12:26:13,606405AA0DCB,28.814,21.008,4,1647,1
12:26:18,606405AA0DCB,28.864,21.002,4,1648,1
12:26:23,606405AA0DCB,28.814,21.008,4,1650,1
12:26:28,606405AA0DCB,28.904,21.002,4,1651,1
12:26:33,606405AA0DCB,28.965,21.002,4,1649,1
12:26:38,606405AA0DCB,28.985,20.905,4,1628,1
12:26:43,606405AA0DCB,28.925,21.198,4,1613,1
12:26:49,606405AA0DCB,28.784,21.008,4,1596,1
12:26:54,606405AA0DCB,28.773,21.008,4,1582,1
12:26:59,606405AA0DCB,28.884,20.905,4,1572,1
