Log Number,Ozone,Cell Temp,Cell Pressure,Flow Rate,PDV,Date,Time
1,0.4,31.3,812.7,988,1.4896,13/06/18,11:03:04
2,-0.9,31.3,812.7,988,1.4896,13/06/18,11:03:06
3,-1.6,31.2,811.4,988,1.4896,13/06/18,11:03:08
4,-1.6,31.2,811.4,988,1.4896,13/06/18,11:03:10
5,-1.6,31.2,811,991,1.4896,13/06/18,11:03:12
6,-1.7,31.2,811,991,1.4896,13/06/18,11:03:14
7,-1.7,31.2,812.5,985,1.4896,13/06/18,11:03:16
8,-2,31.2,812.5,985,1.4896,13/06/18,11:03:18
9,-2.5,31.2,812.4,986,1.4896,13/06/18,11:03:20
10,-2.9,31.2,812.4,986,1.4895,13/06/18,11:03:22
11,-2.1,31.2,810.3,965,1.4895,13/06/18,11:03:24
12,-0.3,31.2,810.3,965,1.4896,13/06/18,11:03:26
13,0.9,31.2,810.7,988,1.4895,13/06/18,11:03:28
14,1.5,31.2,810.7,988,1.4895,13/06/18,11:03:30
15,1.8,31.2,812.5,985,1.4895,13/06/18,11:03:32
16,1.8,31.2,812.5,985,1.4895,13/06/18,11:03:34
17,1.6,31.2,811.5,970,1.4895,13/06/18,11:03:36
18,1.7,31.2,811.5,970,1.4895,13/06/18,11:03:38
19,1.8,31.2,809.7,981,1.4895,13/06/18,11:03:40
20,1.8,31.2,809.7,981,1.4895,13/06/18,11:03:42
21,2.1,31.2,811.9,987,1.4895,13/06/18,11:03:44
22,2.1,31.2,811.9,987,1.4895,13/06/18,11:03:46
23,1.7,31.2,811.7,988,1.4895,13/06/18,11:03:48
24,1.2,31.2,811.7,988,1.4895,13/06/18,11:03:50
25,0.8,31.2,809.8,980,1.4895,13/06/18,11:03:52
26,0.7,31.2,809.8,980,1.4895,13/06/18,11:03:54
27,1,31.2,811.7,982,1.4895,13/06/18,11:03:56
28,1.4,31.2,811.7,982,1.4895,13/06/18,11:03:58
29,1.8,31.2,812.3,982,1.4894,13/06/18,11:04:00
30,2.5,31.2,812.3,982,1.4895,13/06/18,11:04:02
31,2.7,31.2,810.2,984,1.4895,13/06/18,11:04:04
32,2.4,31.2,810.2,984,1.4895,13/06/18,11:04:06
33,2.8,31.2,811,980,1.4894,13/06/18,11:04:08
34,4.2,31.2,811,980,1.4895,13/06/18,11:04:10
35,5.8,31.2,812.2,976,1.4894,13/06/18,11:04:12
36,7,31.2,812.2,976,1.4895,13/06/18,11:04:14
37,7.9,31.2,811.2,976,1.4894,13/06/18,11:04:16
38,9,31.2,811.2,976,1.4895,13/06/18,11:04:18
39,10.4,31.2,809.9,998,1.4894,13/06/18,11:04:20
40,11.3,31.2,809.9,998,1.4895,13/06/18,11:04:22
41,11.9,31.2,810.9,977,1.4894,13/06/18,11:04:24
42,13,31.2,810.9,977,1.4895,13/06/18,11:04:26
43,14.2,31.2,812.1,996,1.4894,13/06/18,11:04:28
44,14.9,31.2,812.1,996,1.4895,13/06/18,11:04:30
45,15.4,31.2,811.7,1004,1.4894,13/06/18,11:04:32
46,15.9,31.2,811.7,1004,1.4895,13/06/18,11:04:34
47,16.8,31.2,809.7,975,1.4894,13/06/18,11:04:36
48,17.7,31.2,809.7,975,1.4895,13/06/18,11:04:38
49,18,31.2,811.3,996,1.4894,13/06/18,11:04:40
50,18.2,31.2,811.3,996,1.4895,13/06/18,11:04:42
51,18.8,31.2,812.1,1006,1.4894,13/06/18,11:04:44
52,19.3,31.2,812.1,1006,1.4895,13/06/18,11:04:46
53,19.6,31.2,810.6,963,1.4894,13/06/18,11:04:48
54,19.7,31.2,810.6,963,1.4895,13/06/18,11:04:50
55,19.8,31.2,810.2,997,1.4894,13/06/18,11:04:52
56,20.1,31.2,810.2,997,1.4895,13/06/18,11:04:54
57,20.5,31.2,811.9,987,1.4894,13/06/18,11:04:56
58,20.7,31.2,811.9,987,1.4895,13/06/18,11:04:58
59,21.4,31.2,811.4,998,1.4894,13/06/18,11:05:00
60,22.5,31.2,811.4,998,1.4895,13/06/18,11:05:02
61,23.3,31.2,809.7,1005,1.4893,13/06/18,11:05:04
62,24.1,31.2,809.7,1005,1.4895,13/06/18,11:05:06
63,25,31.2,811.6,996,1.4894,13/06/18,11:05:08
