Log Number,Ozone,Cell Temp,Cell Pressure,Flow Rate,PDV,Date,Time
3,21.2,29.9,809.9,1002,1.4727,5/6/2018,12:27:16
4,19.5,29.9,811.1,1002,1.4727,5/6/2018,12:27:18
5,19.3,29.9,811.1,1002,1.4728,5/6/2018,12:27:20
6,18.9,29.9,808.9,1010,1.4728,5/6/2018,12:27:22
7,19,29.9,808.9,1010,1.4729,5/6/2018,12:27:24
8,19.3,29.8,811.1,996,1.473,5/6/2018,12:27:26
9,19.2,29.8,811.1,996,1.4731,5/6/2018,12:27:28
10,18.7,29.9,811.3,996,1.4731,5/6/2018,12:27:30
11,13.7,29.9,811.3,996,1.4732,5/6/2018,12:27:32
12,6,29.9,808.8,1002,1.4733,5/6/2018,12:27:34
13,4.5,29.9,808.8,1002,1.4734,5/6/2018,12:27:36
14,6,29.8,811,983,1.4734,5/6/2018,12:27:38
15,6,29.8,811,983,1.4735,5/6/2018,12:27:40
16,6.4,30,809.6,983,1.4735,5/6/2018,12:27:42
17,7,30,809.6,983,1.4736,5/6/2018,12:27:44
18,7.7,29.9,810.2,975,1.4737,5/6/2018,12:27:46
19,8.5,29.9,810.2,975,1.4738,5/6/2018,12:27:48
20,9.4,30,811,972,1.4738,5/6/2018,12:27:50
21,10.2,30,811,972,1.4739,5/6/2018,12:27:52
22,10.4,30,808.9,960,1.4739,5/6/2018,12:27:54
23,10.4,30,808.9,960,1.4741,5/6/2018,12:27:56
24,10.7,29.9,811,978,1.4741,5/6/2018,12:27:58
25,11.5,29.9,811,978,1.4742,5/6/2018,12:28:00
26,12.3,30,808.9,997,1.4742,5/6/2018,12:28:02
27,13.1,30,808.9,997,1.4743,5/6/2018,12:28:04
28,13.9,29.9,810.6,971,1.4743,5/6/2018,12:28:06
29,14.4,29.9,810.6,971,1.4745,5/6/2018,12:28:08
30,14.7,30,810.1,972,1.4744,5/6/2018,12:28:10
31,15.1,30,810.1,972,1.4746,5/6/2018,12:28:12
32,15.8,30,809.1,967,1.4746,5/6/2018,12:28:14
33,16.9,30,809.1,967,1.4747,5/6/2018,12:28:16
34,17.9,30.1,811.1,966,1.4747,5/6/2018,12:28:18
35,18.7,30.1,811.1,966,1.4749,5/6/2018,12:28:20
36,19.1,30.1,808.9,1007,1.4748,5/6/2018,12:28:22
37,19,30.1,808.9,1007,1.475,5/6/2018,12:28:24
38,18.8,30.1,811,979,1.475,5/6/2018,12:28:26
39,18.8,30.1,811,979,1.4751,5/6/2018,12:28:28
40,19.1,30.1,809.2,988,1.4751,5/6/2018,12:28:30
41,19.6,30.1,809.2,988,1.4752,5/6/2018,12:28:32
42,20,30,810.3,975,1.4752,5/6/2018,12:28:34
43,20.3,30,810.3,975,1.4754,5/6/2018,12:28:36
44,20.4,30.1,810,974,1.4753,5/6/2018,12:28:38
45,20.4,30.1,810,974,1.4755,5/6/2018,12:28:40
46,20.8,30.1,810.1,990,1.4754,5/6/2018,12:28:42
47,21.6,30.1,810.1,990,1.4756,5/6/2018,12:28:44
48,22.3,30.1,809.9,976,1.4756,5/6/2018,12:28:46
49,22.5,30.1,809.9,976,1.4757,5/6/2018,12:28:48
50,22.6,30.1,810.6,984,1.4757,5/6/2018,12:28:50
51,22.9,30.1,810.6,984,1.4759,5/6/2018,12:28:52
52,23.4,30.2,810.5,972,1.4758,5/6/2018,12:28:54
53,24.1,30.2,810.5,972,1.476,5/6/2018,12:28:56
54,24.6,30.1,809.9,997,1.4759,5/6/2018,12:28:58
55,25.1,30.1,809.9,997,1.4761,5/6/2018,12:29:00
56,25.2,30.2,810.2,961,1.476,5/6/2018,12:29:02
57,25.1,30.2,810.2,961,1.4762,5/6/2018,12:29:04
58,25.4,30.2,809.7,982,1.4761,5/6/2018,12:29:06
59,26.1,30.2,809.7,982,1.4763,5/6/2018,12:29:08
60,26.6,30.2,810.3,950,1.4762,5/6/2018,12:29:10
61,26.8,30.2,810.3,950,1.4764,5/6/2018,12:29:12
62,26.9,30.2,810,972,1.4764,5/6/2018,12:29:14
63,26.9,30.2,810,972,1.4765,5/6/2018,12:29:16
64,26.9,30.2,810,978,1.4765,5/6/2018,12:29:18
65,26.8,30.2,810,978,1.4767,5/6/2018,12:29:20
66,26.8,30.2,810,972,1.4766,5/6/2018,12:29:22
67,27.1,30.2,810,972,1.4768,5/6/2018,12:29:24
68,27.5,30.2,809.7,953,1.4767,5/6/2018,12:29:26
69,27.5,30.2,809.7,953,1.4769,5/6/2018,12:29:28
70,27.3,30.2,810.5,978,1.4768,5/6/2018,12:29:30
71,27.2,30.2,810.5,978,1.477,5/6/2018,12:29:32
72,27.1,30.2,809,979,1.4769,5/6/2018,12:29:34
73,27.1,30.2,809,979,1.4771,5/6/2018,12:29:36
74,27,30.2,810.3,979,1.477,5/6/2018,12:29:38
75,27.1,30.2,810.3,979,1.4772,5/6/2018,12:29:40
76,27.4,30.2,809.6,955,1.4771,5/6/2018,12:29:42
77,27.2,30.2,809.6,955,1.4773,5/6/2018,12:29:44
78,26.7,30.2,810.5,981,1.4772,5/6/2018,12:29:46
79,26.5,30.2,810.5,981,1.4774,5/6/2018,12:29:48
80,26.8,30.2,808.8,956,1.4773,5/6/2018,12:29:50
81,27.1,30.2,808.8,956,1.4775,5/6/2018,12:29:52
82,27.4,30.2,810.7,983,1.4774,5/6/2018,12:29:54
83,27.5,30.2,810.7,983,1.4776,5/6/2018,12:29:56
84,27.9,30.2,808.7,955,1.4775,5/6/2018,12:29:58
85,28.4,30.2,808.7,955,1.4777,5/6/2018,12:30:00
86,28.4,30.2,811.1,972,1.4776,5/6/2018,12:30:02
87,28.2,30.2,811.1,972,1.4778,5/6/2018,12:30:04
88,28.3,30.2,809,978,1.4777,5/6/2018,12:30:06
89,28.6,30.2,809,978,1.4779,5/6/2018,12:30:08
90,28.9,30.2,810.4,969,1.4778,5/6/2018,12:30:10
91,28.9,30.2,810.4,969,1.478,5/6/2018,12:30:12
92,28.8,30.2,810,988,1.4779,5/6/2018,12:30:14
93,28.7,30.2,810,988,1.4781,5/6/2018,12:30:16
94,28,30.2,808.9,969,1.4781,5/6/2018,12:30:18
95,26.9,30.2,808.9,969,1.4782,5/6/2018,12:30:20
96,26.5,30.2,810.6,1014,1.4781,5/6/2018,12:30:22
97,26.8,30.2,810.6,1014,1.4783,5/6/2018,12:30:24
98,26.7,30.2,808.6,991,1.4783,5/6/2018,12:30:26
99,26.2,30.2,808.6,991,1.4785,5/6/2018,12:30:28
100,26.2,30.2,809.8,1005,1.4784,5/6/2018,12:30:30
101,26.2,30.2,809.8,1005,1.4786,5/6/2018,12:30:32
102,25.9,30.2,810.7,971,1.4785,5/6/2018,12:30:34
103,26,30.2,810.7,971,1.4787,5/6/2018,12:30:36
104,26.7,30.2,809.8,994,1.4786,5/6/2018,12:30:38
105,27.6,30.2,809.8,994,1.4788,5/6/2018,12:30:40
106,27.9,30.2,809.6,974,1.4787,5/6/2018,12:30:42
107,27.7,30.2,809.6,974,1.4788,5/6/2018,12:30:44
108,27.8,30.2,811,984,1.4788,5/6/2018,12:30:46
109,28.3,30.2,811,984,1.4789,5/6/2018,12:30:48
110,28.3,30.2,810.5,990,1.4789,5/6/2018,12:30:50
111,28.1,30.2,810.5,990,1.479,5/6/2018,12:30:52
112,28.2,30.2,808.6,997,1.479,5/6/2018,12:30:54
113,28,30.2,808.6,997,1.4791,5/6/2018,12:30:56
114,27.7,30.2,809.5,998,1.479,5/6/2018,12:30:58
115,27.5,30.2,809.5,998,1.4792,5/6/2018,12:31:00
116,27.1,30.2,811.4,997,1.4792,5/6/2018,12:31:02
117,26.7,30.2,811.4,997,1.4793,5/6/2018,12:31:04
118,26.7,30.2,810.8,984,1.4792,5/6/2018,12:31:06
119,26.7,30.2,810.8,984,1.4794,5/6/2018,12:31:08
120,26.8,30.2,809.2,985,1.4793,5/6/2018,12:31:10
121,27.3,30.2,809.2,985,1.4795,5/6/2018,12:31:12
122,27.8,30.2,810.5,979,1.4794,5/6/2018,12:31:14
123,28.2,30.2,810.5,979,1.4796,5/6/2018,12:31:16
124,28.3,30.2,811.1,980,1.4795,5/6/2018,12:31:18
125,28.1,30.2,811.1,980,1.4797,5/6/2018,12:31:20
126,28.2,30.2,810.1,974,1.4796,5/6/2018,12:31:22
127,28.5,30.2,810.1,974,1.4798,5/6/2018,12:31:24
128,28.6,30.2,809.3,989,1.4797,5/6/2018,12:31:26
129,28.8,30.2,809.3,989,1.4799,5/6/2018,12:31:28
130,28.5,30.2,810.6,951,1.4798,5/6/2018,12:31:30
131,27.7,30.2,810.6,951,1.4799,5/6/2018,12:31:32
132,26.9,30.2,811,967,1.4799,5/6/2018,12:31:34
133,26.5,30.2,811,967,1.48,5/6/2018,12:31:36
