Timestamp,ID,Temp,Humidity,CO,NOX,HEATER ON
10:41:44,A81B6A77FEE8,23.235,20.148,12,2047,1
10:41:47,A81B6A77FEE8,23.265,20.135,10,2047,1
10:41:52,A81B6A77FEE8,23.275,20.038,9,2047,1
10:41:58,A81B6A77FEE8,23.416,20.038,8,2047,1
10:42:03,A81B6A77FEE8,23.527,20.026,7,2047,1
10:42:08,A81B6A77FEE8,23.708,19.922,7,2047,1
10:42:13,A81B6A77FEE8,23.799,19.818,6,2047,1
10:42:18,A81B6A77FEE8,23.919,19.720,6,2047,1
10:42:23,A81B6A77FEE8,24.040,19.611,6,2047,1
10:42:28,A81B6A77FEE8,24.131,19.513,5,2047,1
10:42:34,A81B6A77FEE8,24.232,19.403,5,2047,1
10:42:39,A81B6A77FEE8,24.342,19.305,5,2047,1
10:42:44,A81B6A77FEE8,24.453,19.196,5,2047,1
10:42:49,A81B6A77FEE8,24.564,19.196,5,2047,1
10:42:54,A81B6A77FEE8,24.594,19.098,5,2047,1
10:42:59,A81B6A77FEE8,24.725,18.988,5,2047,1
10:43:04,A81B6A77FEE8,24.796,18.884,5,2047,1
10:43:09,A81B6A77FEE8,24.906,18.781,4,2047,1
10:43:15,A81B6A77FEE8,24.977,18.781,4,2047,1
10:43:20,A81B6A77FEE8,25.148,18.671,4,2047,1
10:43:25,A81B6A77FEE8,25.158,18.573,4,2047,1
10:43:30,A81B6A77FEE8,25.249,18.573,4,2047,1
10:43:35,A81B6A77FEE8,25.390,18.463,4,2047,1
10:43:40,A81B6A77FEE8,25.460,18.365,4,2047,1
10:43:45,A81B6A77FEE8,25.531,18.365,4,2047,1
10:43:51,A81B6A77FEE8,25.621,18.256,4,2047,1
10:43:56,A81B6A77FEE8,25.571,18.164,4,2047,1
10:44:01,A81B6A77FEE8,25.682,18.158,4,2047,1
10:44:06,A81B6A77FEE8,25.823,18.054,4,2047,1
10:44:11,A81B6A77FEE8,25.863,17.950,4,2047,1
10:44:16,A81B6A77FEE8,25.994,17.950,4,2047,1
10:44:21,A81B6A77FEE8,26.044,17.950,4,2047,1
10:44:26,A81B6A77FEE8,26.024,17.853,4,2047,1
