Log Number,Ozone,Cell Temp,Cell Pressure,Flow Rate,PDV,Date,Time
1,12.4,29.5,807.2,986,1.4516,28/06/18,11:27:34
2,-3.2,29.5,807.2,986,1.4517,28/06/18,11:27:36
3,-6.4,29.5,807,972,1.4517,28/06/18,11:27:38
4,-3,29.5,807,972,1.4519,28/06/18,11:27:40
5,-2.4,29.4,808.2,965,1.4518,28/06/18,11:27:42
6,-2.2,29.4,808.2,965,1.4519,28/06/18,11:27:44
7,-2.5,29.6,808.6,968,1.4519,28/06/18,11:27:46
8,-3,29.6,808.6,968,1.4521,28/06/18,11:27:48
9,-3,29.6,807.7,938,1.452,28/06/18,11:27:50
10,-2.9,29.6,807.7,938,1.4522,28/06/18,11:27:52
11,6.3,29.7,806.7,949,1.4521,28/06/18,11:27:54
12,22.1,29.7,806.7,949,1.4523,28/06/18,11:27:56
13,25.7,29.5,807.5,915,1.4522,28/06/18,11:27:58
14,23.2,29.5,807.5,915,1.4524,28/06/18,11:28:00
15,24,29.7,808.4,945,1.4523,28/06/18,11:28:02
16,25.3,29.7,808.4,945,1.4525,28/06/18,11:28:04
17,27,29.7,807.2,942,1.4523,28/06/18,11:28:06
18,28.8,29.7,807.2,942,1.4526,28/06/18,11:28:08
19,30.4,29.6,806.4,950,1.4524,28/06/18,11:28:10
20,32.6,29.6,806.4,950,1.4527,28/06/18,11:28:12
21,35.2,29.6,808.1,988,1.4525,28/06/18,11:28:14
22,37.1,29.6,808.1,988,1.4528,28/06/18,11:28:16
23,39.2,29.7,808.1,980,1.4526,28/06/18,11:28:18
24,41.9,29.7,808.1,980,1.4529,28/06/18,11:28:20
25,44.6,29.7,805.8,967,1.4526,28/06/18,11:28:22
26,47.3,29.7,805.8,967,1.4529,28/06/18,11:28:24
27,49.7,29.7,806.7,958,1.4527,28/06/18,11:28:26
28,51.7,29.7,806.7,958,1.453,28/06/18,11:28:28
29,54,29.7,808,963,1.4528,28/06/18,11:28:30
30,56.2,29.7,808,963,1.4531,28/06/18,11:28:32
31,58.2,29.7,807.7,985,1.4529,28/06/18,11:28:34
32,60.8,29.7,807.7,985,1.4532,28/06/18,11:28:36
33,63.2,29.7,806.1,953,1.453,28/06/18,11:28:38
34,64.6,29.7,806.1,953,1.4533,28/06/18,11:28:40
35,65.8,29.7,808.1,964,1.453,28/06/18,11:28:42
36,67,29.7,808.1,964,1.4534,28/06/18,11:28:44
37,68.7,29.7,807.7,964,1.4531,28/06/18,11:28:46
38,70.8,29.7,807.7,964,1.4535,28/06/18,11:28:48
39,72.4,29.7,806.1,996,1.4532,28/06/18,11:28:50
40,73.5,29.7,806.1,996,1.4536,28/06/18,11:28:52
41,74.6,29.7,808.2,965,1.4533,28/06/18,11:28:54
42,75.6,29.7,808.2,965,1.4537,28/06/18,11:28:56
43,77.2,29.7,806.6,963,1.4533,28/06/18,11:28:58
