Timestamp,ID,Temp,Humidity,CO,NOX,HEATER ON
14:00:00,606405AA0DCB,32.852,12.622,7,1698,1
14:00:05,606405AA0DCB,32.852,12.622,7,1697,1
14:00:11,606405AA0DCB,32.842,12.72,7,1697,1
14:00:16,606405AA0DCB,32.882,12.72,7,1696,1
14:00:21,606405AA0DCB,32.882,12.72,7,1695,1
14:00:26,606405AA0DCB,32.852,12.72,7,1694,1
14:00:31,606405AA0DCB,32.822,12.72,7,1694,1
14:00:36,606405AA0DCB,32.882,12.622,7,1693,1
14:00:41,606405AA0DCB,32.923,12.72,7,1693,1
14:00:46,606405AA0DCB,32.822,12.622,7,1693,1
14:00:52,606405AA0DCB,32.872,12.72,7,1693,1
14:00:57,606405AA0DCB,32.812,12.622,7,1692,1
14:01:02,606405AA0DCB,32.933,12.622,7,1692,1
14:01:07,606405AA0DCB,32.923,12.72,7,1691,1
14:01:12,606405AA0DCB,32.852,12.622,7,1691,1
14:01:17,606405AA0DCB,32.872,12.622,7,1691,1
14:01:22,606405AA0DCB,32.822,12.72,7,1691,1
14:01:27,606405AA0DCB,32.842,12.72,7,1691,1
14:01:33,606405AA0DCB,32.892,12.72,7,1691,1
14:01:38,606405AA0DCB,32.842,12.72,7,1690,1
14:01:43,606405AA0DCB,32.963,12.72,7,1690,1
14:01:48,606405AA0DCB,32.882,12.622,7,1689,1
14:01:53,606405AA0DCB,32.872,12.622,7,1689,1
14:01:58,606405AA0DCB,32.892,12.622,7,1689,1
14:02:03,606405AA0DCB,32.872,12.622,7,1689,1
14:02:09,606405AA0DCB,32.892,12.622,7,1688,1
14:02:14,606405AA0DCB,32.943,12.622,7,1688,1
14:02:19,606405AA0DCB,32.882,12.622,7,1688,1
14:02:24,606405AA0DCB,32.933,12.622,7,1687,1
14:02:29,606405AA0DCB,32.933,12.622,7,1687,1
14:02:34,606405AA0DCB,32.892,12.622,7,7,1
14:02:39,606405AA0DCB,32.963,12.622,7,1686,1
14:02:44,606405AA0DCB,32.943,12.622,7,1686,1
14:02:50,606405AA0DCB,33.013,12.616,7,1686,1
14:02:55,606405AA0DCB,32.872,12.622,7,1686,1
14:03:00,606405AA0DCB,32.872,12.622,7,1686,1
14:03:05,606405AA0DCB,32.943,12.622,7,1686,1
14:03:10,606405AA0DCB,32.882,12.622,7,1686,1
14:03:15,606405AA0DCB,32.923,12.622,7,1686,1
14:03:20,606405AA0DCB,32.963,12.622,7,1685,1
14:03:25,606405AA0DCB,33.003,12.622,7,1686,1
14:03:31,606405AA0DCB,32.943,12.72,7,1686,1
14:03:36,606405AA0DCB,32.923,12.622,7,1686,1
14:03:41,606405AA0DCB,32.943,12.72,7,1686,1
14:03:46,606405AA0DCB,32.923,12.622,7,1686,1
14:03:51,606405AA0DCB,32.943,12.622,7,1686,1
14:03:56,606405AA0DCB,32.933,12.72,7,1685,1
14:04:01,606405AA0DCB,32.943,12.622,7,1685,1
14:04:07,606405AA0DCB,32.933,12.622,7,1684,1
14:04:12,606405AA0DCB,32.923,12.622,7,1684,1
14:04:17,606405AA0DCB,32.892,12.622,7,1684,1
14:04:22,606405AA0DCB,32.943,12.622,7,1685,1
14:04:27,606405AA0DCB,32.933,12.622,7,1684,1
14:04:32,606405AA0DCB,33.003,12.72,7,1684,1
