Log Number,Ozone,Cell Temp,Cell Pressure,Flow Rate,PDV,Date,Time
1,43.4,27.8,814,957,1.3908,21/06/18,7:53:20
2,105.2,28.2,814,993,1.3908,21/06/18,7:53:22
3,117.6,28.2,814,993,1.3909,21/06/18,7:53:24
4,105.3,28.1,814.4,963,1.391,21/06/18,7:53:26
5,105.2,28.1,814.4,963,1.3911,21/06/18,7:53:28
6,105.1,28.1,813.4,991,1.3912,21/06/18,7:53:30
7,105.1,28.1,813.4,991,1.3913,21/06/18,7:53:32
8,105.4,28.2,812.5,959,1.3914,21/06/18,7:53:34
9,106,28.2,812.5,959,1.3915,21/06/18,7:53:36
10,107.1,28,813.3,941,1.3915,21/06/18,7:53:38
11,71.6,28,813.3,941,1.3917,21/06/18,7:53:40
12,11.2,28.1,814.2,954,1.3917,21/06/18,7:53:42
13,0.1,28.1,814.2,954,1.3919,21/06/18,7:53:44
14,13.9,28.2,814.6,931,1.3919,21/06/18,7:53:46
15,15.7,28.2,814.6,931,1.3921,21/06/18,7:53:48
16,17.5,28.2,814.1,954,1.3921,21/06/18,7:53:50
17,19.2,28.2,814.1,954,1.3923,21/06/18,7:53:52
18,21.1,28.2,813.3,972,1.3922,21/06/18,7:53:54
19,22.9,28.2,813.3,972,1.3925,21/06/18,7:53:56
20,24.6,28.2,812.5,959,1.3924,21/06/18,7:53:58
21,26.5,28.2,812.5,959,1.3927,21/06/18,7:54:00
22,29.3,28.2,812.2,964,1.3925,21/06/18,7:54:02
23,32.8,28.2,812.2,964,1.3929,21/06/18,7:54:04
24,36.1,28.1,812.9,959,1.3927,21/06/18,7:54:06
25,39.2,28.1,812.9,959,1.393,21/06/18,7:54:08
26,41.7,28.1,813,899,1.3929,21/06/18,7:54:10
27,43.3,28.1,813,899,1.3932,21/06/18,7:54:12
28,44.8,28.2,813.3,897,1.3931,21/06/18,7:54:14
29,46.9,28.2,813.3,897,1.3934,21/06/18,7:54:16
30,48.8,28.2,814,901,1.3933,21/06/18,7:54:18
31,50.1,28.2,814,901,1.3936,21/06/18,7:54:20
32,50.6,28.2,814.4,899,1.3935,21/06/18,7:54:22
33,50.5,28.2,814.4,899,1.3938,21/06/18,7:54:24
34,50.5,28.3,814.7,904,1.3937,21/06/18,7:54:26
35,51.1,28.3,814.7,904,1.394,21/06/18,7:54:28
36,52.2,28.3,814,915,1.3938,21/06/18,7:54:30
37,54,28.3,814,915,1.3942,21/06/18,7:54:32
38,55.9,28.3,814.1,904,1.394,21/06/18,7:54:34
39,57.5,28.3,814.1,904,1.3944,21/06/18,7:54:36
40,58.9,28.3,814,915,1.3942,21/06/18,7:54:38
41,60,28.3,814,915,1.3946,21/06/18,7:54:40
42,61.3,28.3,813.4,952,1.3944,21/06/18,7:54:42
43,63.2,28.3,813.4,952,1.3948,21/06/18,7:54:44
44,64.9,28.3,812.8,975,1.3946,21/06/18,7:54:46
45,66.2,28.3,812.8,975,1.395,21/06/18,7:54:48
46,67.2,28.2,812.7,980,1.3948,21/06/18,7:54:50
47,68.4,28.2,812.7,980,1.3952,21/06/18,7:54:52
48,70,28.2,812.6,985,1.395,21/06/18,7:54:54
49,71.7,28.2,812.6,985,1.3954,21/06/18,7:54:56
50,73.2,28.3,812.3,985,1.3952,21/06/18,7:54:58
51,74.6,28.3,812.3,985,1.3956,21/06/18,7:55:00
52,75.9,28.3,812.3,985,1.3953,21/06/18,7:55:02
53,77.4,28.3,812.3,985,1.3958,21/06/18,7:55:04
54,78.9,28.3,812.9,974,1.3955,21/06/18,7:55:06
55,80.8,28.3,812.9,974,1.396,21/06/18,7:55:08
56,82.8,28.3,812.9,958,1.3957,21/06/18,7:55:10
57,84.5,28.3,812.9,958,1.3962,21/06/18,7:55:12
58,85.6,28.3,813.1,938,1.3959,21/06/18,7:55:14
59,86.2,28.3,813.1,938,1.3963,21/06/18,7:55:16
60,86.6,28.3,813,914,1.396,21/06/18,7:55:18
61,87.7,28.3,813,914,1.3965,21/06/18,7:55:20
62,89,28.3,814,896,1.3962,21/06/18,7:55:22
63,90,28.3,814,896,1.3967,21/06/18,7:55:24
64,90.8,28.3,813.9,892,1.3964,21/06/18,7:55:26
65,91.4,28.3,813.9,892,1.3969,21/06/18,7:55:28
66,91.8,28.3,814.1,891,1.3966,21/06/18,7:55:30
67,92.4,28.3,814.1,891,1.3971,21/06/18,7:55:32
68,93.5,28.3,813,903,1.3968,21/06/18,7:55:34
