Timestamp,ID,Temp,Humidity,CO,NOX,HEATER ON
13:07:40,606405AA0DCB,26.628,18.726,13,2047,1
13:07:44,606405AA0DCB,26.548,18.823,10,2047,1
13:07:49,606405AA0DCB,26.689,18.817,9,2047,1
13:07:54,606405AA0DCB,26.759,18.915,8,2047,1
13:07:59,606405AA0DCB,26.89,19.012,8,2047,1
13:08:04,606405AA0DCB,26.991,19.006,7,2047,1
13:08:09,606405AA0DCB,27.021,19.104,7,2015,1
13:08:14,606405AA0DCB,27.283,19.092,7,1956,1
13:08:20,606405AA0DCB,27.323,18.994,7,1910,1
13:08:25,606405AA0DCB,27.505,18.884,7,1872,1
13:08:30,606405AA0DCB,27.515,18.787,7,1839,1
13:08:35,606405AA0DCB,27.615,18.787,7,1815,1
13:08:40,606405AA0DCB,27.776,18.579,7,1798,1
13:08:45,606405AA0DCB,27.817,18.579,7,1783,1
13:08:50,606405AA0DCB,27.938,18.475,7,1769,1
13:08:56,606405AA0DCB,27.928,18.372,7,1756,1
13:09:01,606405AA0DCB,28.069,18.372,7,1743,1
13:09:06,606405AA0DCB,28.22,18.268,7,1726,1
13:09:11,606405AA0DCB,28.189,18.066,6,1711,1
13:09:16,606405AA0DCB,28.33,17.969,6,1699,1
13:09:21,606405AA0DCB,28.461,17.865,6,1688,1
13:09:26,606405AA0DCB,28.562,17.761,6,1682,1
13:09:32,606405AA0DCB,28.562,17.761,6,1680,1
13:09:37,606405AA0DCB,28.663,17.755,7,1679,1
13:09:42,606405AA0DCB,28.773,17.853,6,1677,1
13:09:47,606405AA0DCB,28.894,17.944,7,1675,1
13:09:52,606405AA0DCB,28.965,17.847,7,1674,1
13:09:57,606405AA0DCB,28.935,17.847,7,1672,1
13:10:02,606405AA0DCB,29.076,17.847,7,1670,1
13:10:07,606405AA0DCB,29.136,17.834,7,1667,1
13:10:13,606405AA0DCB,29.116,17.834,7,1667,1
13:10:18,606405AA0DCB,29.257,17.834,7,1664,1
13:10:23,606405AA0DCB,29.257,17.737,7,1663,1
13:10:28,606405AA0DCB,29.237,17.834,6,1645,1
13:10:33,606405AA0DCB,29.136,18.231,6,1634,1
13:10:38,606405AA0DCB,29.045,18.237,7,1651,1
13:10:43,606405AA0DCB,28.925,17.847,7,1639,1
13:10:49,606405AA0DCB,28.713,17.95,7,1636,1
13:10:54,606405AA0DCB,28.703,18.152,7,1640,1
13:10:59,606405AA0DCB,28.673,18.25,7,1641,1
13:11:04,606405AA0DCB,28.663,18.25,7,1641,1
13:11:09,606405AA0DCB,28.673,18.152,7,1641,1
13:11:14,606405AA0DCB,28.683,18.152,7,1641,1
13:11:19,606405AA0DCB,28.773,18.152,7,1641,1
13:11:24,606405AA0DCB,28.683,18.152,7,1641,1
13:11:30,606405AA0DCB,28.773,18.054,7,1641,1
13:11:35,606405AA0DCB,28.773,17.95,7,1641,1
13:11:40,606405AA0DCB,28.814,17.95,7,1641,1
13:11:45,606405AA0DCB,28.864,17.944,7,1641,1
13:11:50,606405AA0DCB,28.955,17.944,7,1641,1
13:11:55,606405AA0DCB,28.955,17.847,7,1641,1
13:12:00,606405AA0DCB,28.985,17.847,7,1641,1
