Log Number,Ozone,Cell Temp,Cell Pressure,Flow Rate,PDV,Date,Time
5,-24.6,26.8,816,858,1.3588,20/06/18,7:43:23
6,-24.7,26.8,816,858,1.3589,20/06/18,7:43:25
7,-24.5,26.8,816.3,863,1.3591,20/06/18,7:43:27
8,-24.3,26.8,816.3,863,1.3593,20/06/18,7:43:29
9,-24,26.8,817.3,885,1.3594,20/06/18,7:43:31
10,-23.2,26.8,817.3,885,1.3596,20/06/18,7:43:33
11,-11.9,26.8,817.7,907,1.3597,20/06/18,7:43:35
12,6,26.8,817.7,907,1.3599,20/06/18,7:43:37
13,10.2,26.8,817.6,935,1.36,20/06/18,7:43:39
14,7.6,26.8,817.6,935,1.3603,20/06/18,7:43:41
15,8.5,26.8,817.6,945,1.3603,20/06/18,7:43:43
16,9.9,26.8,817.6,945,1.3606,20/06/18,7:43:45
17,11.5,26.8,816.1,923,1.3607,20/06/18,7:43:47
18,13.2,26.8,816.1,923,1.3609,20/06/18,7:43:49
19,14.8,26.8,816.1,941,1.361,20/06/18,7:43:51
20,16.2,26.8,816.1,941,1.3612,20/06/18,7:43:53
21,17.9,26.8,817.5,924,1.3613,20/06/18,7:43:55
22,20.2,26.8,817.5,924,1.3616,20/06/18,7:43:57
23,22.9,26.8,817.3,947,1.3616,20/06/18,7:43:59
24,25.4,26.8,817.3,947,1.3619,20/06/18,7:44:01
25,27.3,26.8,816.2,947,1.3619,20/06/18,7:44:03
26,28.7,26.8,816.2,947,1.3622,20/06/18,7:44:05
27,30.1,26.8,817.5,974,1.3622,20/06/18,7:44:07
28,31.6,26.8,817.5,974,1.3625,20/06/18,7:44:09
29,33,26.8,818,945,1.3625,20/06/18,7:44:11
30,34.4,26.8,818,945,1.3629,20/06/18,7:44:13
31,36,26.8,816.2,939,1.3628,20/06/18,7:44:15
32,37.4,26.8,816.2,939,1.3632,20/06/18,7:44:17
33,38.2,26.8,817.4,918,1.3631,20/06/18,7:44:19
34,38.9,26.8,817.4,918,1.3635,20/06/18,7:44:21
35,40.1,26.8,817.8,918,1.3635,20/06/18,7:44:23
36,41.4,26.8,817.8,918,1.3638,20/06/18,7:44:25
37,42.6,26.8,816.3,918,1.3638,20/06/18,7:44:27
38,44.2,26.8,816.3,918,1.3642,20/06/18,7:44:29
39,46,26.8,817.9,992,1.3641,20/06/18,7:44:31
40,47.6,26.8,817.9,992,1.3645,20/06/18,7:44:33
41,48.6,26.8,816.2,918,1.3644,20/06/18,7:44:35
42,49.3,26.8,816.2,918,1.3648,20/06/18,7:44:37
43,50.1,26.8,817.7,957,1.3647,20/06/18,7:44:39
44,50.9,26.8,817.7,957,1.3651,20/06/18,7:44:41
45,51.9,26.8,816.6,967,1.365,20/06/18,7:44:43
46,53.2,26.8,816.6,967,1.3654,20/06/18,7:44:45
47,54.4,26.8,816,928,1.3653,20/06/18,7:44:47
48,55.4,26.8,816,928,1.3657,20/06/18,7:44:49
49,55.9,26.8,817.8,928,1.3656,20/06/18,7:44:51
50,56.1,26.8,817.8,928,1.366,20/06/18,7:44:53
51,56.6,26.9,815.9,928,1.3659,20/06/18,7:44:55
52,57.6,26.9,815.9,928,1.3664,20/06/18,7:44:57
53,58.7,26.8,817.7,899,1.3662,20/06/18,7:44:59
54,59.9,26.8,817.7,899,1.3667,20/06/18,7:45:01
55,61.4,26.9,815.9,913,1.3665,20/06/18,7:45:03
56,62.9,26.9,815.9,913,1.367,20/06/18,7:45:05
57,64.1,26.9,817.9,981,1.3668,20/06/18,7:45:07
58,65.1,26.9,817.9,981,1.3673,20/06/18,7:45:09
59,66.3,27,817.5,941,1.3672,20/06/18,7:45:11
60,67.7,27,817.5,941,1.3676,20/06/18,7:45:13
61,69.1,27,816.7,982,1.3675,20/06/18,7:45:15
62,70.5,27,816.7,982,1.368,20/06/18,7:45:17
63,72.1,27.1,817.8,941,1.3678,20/06/18,7:45:19
64,73.5,27.1,817.8,941,1.3683,20/06/18,7:45:21
65,74.4,27.1,816,941,1.3681,20/06/18,7:45:23
66,75.1,27.1,816,941,1.3686,20/06/18,7:45:25
67,75.9,27,817.6,984,1.3684,20/06/18,7:45:27
68,76.5,27,817.6,984,1.3689,20/06/18,7:45:29
69,77.4,27.2,816.1,949,1.3687,20/06/18,7:45:31
70,78.8,27.2,816.1,949,1.3692,20/06/18,7:45:33
71,80,27.1,817.4,999,1.369,20/06/18,7:45:35
72,80.9,27.1,817.4,999,1.3695,20/06/18,7:45:37
73,81.6,27.2,817.5,968,1.3693,20/06/18,7:45:39
74,82.2,27.2,817.5,968,1.3698,20/06/18,7:45:41
75,83.1,27.2,815.8,968,1.3696,20/06/18,7:45:43
76,84.2,27.2,815.8,968,1.3701,20/06/18,7:45:45
77,85.2,27.2,817.9,896,1.3699,20/06/18,7:45:47
78,86.1,27.2,817.9,896,1.3704,20/06/18,7:45:49
79,86.6,27.2,815.9,929,1.3702,20/06/18,7:45:51
80,86.8,27.2,815.9,929,1.3707,20/06/18,7:45:53
81,87,27.2,817.1,945,1.3705,20/06/18,7:45:55
82,87.4,27.2,817.1,945,1.3711,20/06/18,7:45:57
83,88.2,27.3,817.6,941,1.3708,20/06/18,7:45:59
84,89,27.3,817.6,941,1.3714,20/06/18,7:46:01
85,89.4,27.3,816,964,1.3711,20/06/18,7:46:03
86,89.4,27.3,816,964,1.3717,20/06/18,7:46:05
87,89.3,27.3,817.4,894,1.3714,20/06/18,7:46:07
88,89.7,27.3,817.4,894,1.372,20/06/18,7:46:09
89,89.9,27.3,817.6,931,1.3717,20/06/18,7:46:11
90,89.6,27.3,817.6,931,1.3723,20/06/18,7:46:13
91,89.5,27.3,815.9,950,1.372,20/06/18,7:46:15
92,90,27.3,815.9,950,1.3726,20/06/18,7:46:17
93,90.3,27.3,817.4,898,1.3723,20/06/18,7:46:19
94,90.5,27.3,817.4,898,1.3729,20/06/18,7:46:21
95,91.2,27.3,817.6,923,1.3726,20/06/18,7:46:23
96,92.8,27.3,817.6,923,1.3732,20/06/18,7:46:25
97,94.5,27.3,816.6,935,1.3729,20/06/18,7:46:27
98,95.7,27.3,816.6,935,1.3735,20/06/18,7:46:29
99,97.1,27.3,815.8,935,1.3732,20/06/18,7:46:31
100,98.6,27.3,815.8,935,1.3738,20/06/18,7:46:33
101,99.7,27.3,817.2,950,1.3735,20/06/18,7:46:35
102,100.4,27.3,817.2,950,1.3741,20/06/18,7:46:37
103,101.3,27.3,817.8,917,1.3738,20/06/18,7:46:39
104,102.3,27.3,817.8,917,1.3744,20/06/18,7:46:41
105,102.5,27.3,817.2,946,1.3741,20/06/18,7:46:43
106,101.7,27.3,817.2,946,1.3746,20/06/18,7:46:45
107,100.8,27.3,815.9,960,1.3744,20/06/18,7:46:47
108,100.3,27.3,815.9,960,1.3749,20/06/18,7:46:49
109,100.1,27.3,816.4,911,1.3747,20/06/18,7:46:51
110,100,27.3,816.4,911,1.3753,20/06/18,7:46:53
111,100.6,27.3,817.9,931,1.3749,20/06/18,7:46:55
112,101.1,27.3,817.9,931,1.3755,20/06/18,7:46:57
113,100.9,27.3,817.3,986,1.3752,20/06/18,7:46:59
114,100.5,27.3,817.3,986,1.3758,20/06/18,7:47:01
115,101,27.3,815.9,938,1.3755,20/06/18,7:47:03
116,102.8,27.3,815.9,938,1.3761,20/06/18,7:47:05
117,104.5,27.3,815.8,933,1.3758,20/06/18,7:47:07
118,105.5,27.3,815.8,933,1.3764,20/06/18,7:47:09
119,106.2,27.3,816.5,933,1.3761,20/06/18,7:47:11
120,107.1,27.3,816.5,933,1.3767,20/06/18,7:47:13
121,107.9,27.3,816.9,923,1.3764,20/06/18,7:47:15
122,108.6,27.3,816.9,923,1.377,20/06/18,7:47:17
123,109.4,27.3,817.3,928,1.3766,20/06/18,7:47:19
124,110.4,27.3,817.3,928,1.3773,20/06/18,7:47:21
125,110.8,27.3,817.8,882,1.3769,20/06/18,7:47:23
126,110.6,27.3,817.8,882,1.3776,20/06/18,7:47:25
127,110.3,27.3,817.8,923,1.3772,20/06/18,7:47:27
128,110.1,27.3,817.8,923,1.3778,20/06/18,7:47:29
129,110,27.3,817.7,946,1.3775,20/06/18,7:47:31
130,110.1,27.3,817.7,946,1.3781,20/06/18,7:47:33
131,110,27.3,817.8,968,1.3778,20/06/18,7:47:35
132,109.9,27.3,817.8,968,1.3784,20/06/18,7:47:37
133,109.8,27.3,817.8,935,1.378,20/06/18,7:47:39
134,110,27.3,817.8,935,1.3787,20/06/18,7:47:41
135,110.4,27.3,817.5,946,1.3783,20/06/18,7:47:43
136,110.7,27.3,817.5,946,1.379,20/06/18,7:47:45
137,111,27.3,817.7,959,1.3786,20/06/18,7:47:47
138,111.8,27.3,817.7,959,1.3792,20/06/18,7:47:49
139,112.5,27.3,817.7,959,1.3789,20/06/18,7:47:51
140,112.7,27.3,817.7,959,1.3795,20/06/18,7:47:53
141,112.7,27.3,817.6,960,1.3792,20/06/18,7:47:55
142,113.1,27.3,817.6,960,1.3798,20/06/18,7:47:57
143,114,27.3,817.4,974,1.3794,20/06/18,7:47:59
144,114.6,27.3,817.4,974,1.3801,20/06/18,7:48:01
145,115.1,27.3,817.8,970,1.3797,20/06/18,7:48:03
146,115.4,27.3,817.8,970,1.3804,20/06/18,7:48:05
147,115.5,27.3,817.8,974,1.38,20/06/18,7:48:07
148,115.5,27.3,817.8,974,1.3806,20/06/18,7:48:09
149,115.7,27.3,817.4,979,1.3803,20/06/18,7:48:11
150,116.2,27.3,817.4,979,1.3809,20/06/18,7:48:13
151,116.8,27.4,817.7,992,1.3805,20/06/18,7:48:15
152,117,27.4,817.7,992,1.3812,20/06/18,7:48:17
153,116.6,27.4,817.9,997,1.3808,20/06/18,7:48:19
154,116,27.4,817.9,997,1.3814,20/06/18,7:48:21
155,115.6,27.4,817.7,1003,1.3811,20/06/18,7:48:23
156,115.7,27.4,817.7,1003,1.3817,20/06/18,7:48:25
157,116.2,27.4,817.9,1003,1.3813,20/06/18,7:48:27
158,116.9,27.4,817.9,1003,1.382,20/06/18,7:48:29
159,117.7,27.4,817.8,1008,1.3816,20/06/18,7:48:31
160,118.5,27.4,817.8,1008,1.3823,20/06/18,7:48:33
161,119.2,27.5,817.7,1025,1.3819,20/06/18,7:48:35
162,119.9,27.5,817.7,1025,1.3825,20/06/18,7:48:37
163,120.7,27.5,817,1011,1.3821,20/06/18,7:48:39
164,121.8,27.5,817,1011,1.3828,20/06/18,7:48:41
165,122.8,27.6,816,1007,1.3824,20/06/18,7:48:43
166,123.4,27.6,816,1007,1.3831,20/06/18,7:48:45
167,123.7,27.5,816.5,989,1.3827,20/06/18,7:48:47
168,123.7,27.5,816.5,989,1.3833,20/06/18,7:48:49
169,123.5,27.6,817.6,976,1.3829,20/06/18,7:48:51
170,123.2,27.6,817.6,976,1.3836,20/06/18,7:48:53
171,122.9,27.6,817.8,972,1.3832,20/06/18,7:48:55
172,122.8,27.6,817.8,972,1.3839,20/06/18,7:48:57
173,123.1,27.6,816.9,968,1.3835,20/06/18,7:48:59
174,123.2,27.6,816.9,968,1.3841,20/06/18,7:49:01
175,123.1,27.6,816.4,968,1.3837,20/06/18,7:49:03
176,123.1,27.6,816.4,968,1.3844,20/06/18,7:49:05
177,123.4,27.7,817.4,955,1.384,20/06/18,7:49:07
178,123.7,27.7,817.4,955,1.3847,20/06/18,7:49:09
179,124,27.7,817.7,972,1.3843,20/06/18,7:49:11
180,124.1,27.7,817.7,972,1.3849,20/06/18,7:49:13
181,124.4,27.7,817.8,988,1.3845,20/06/18,7:49:15
182,125,27.7,817.8,988,1.3852,20/06/18,7:49:17
183,125.3,27.7,817.2,972,1.3848,20/06/18,7:49:19
184,125.5,27.7,817.2,972,1.3854,20/06/18,7:49:21
185,125.8,27.8,817,982,1.385,20/06/18,7:49:23
186,126,27.8,817,982,1.3857,20/06/18,7:49:25
187,126.2,27.8,816.5,964,1.3853,20/06/18,7:49:27
188,126.7,27.8,816.5,964,1.386,20/06/18,7:49:29
189,127.3,27.7,816,998,1.3856,20/06/18,7:49:31
190,127.2,27.7,816,998,1.3862,20/06/18,7:49:33
191,126.8,27.7,815.7,948,1.3858,20/06/18,7:49:35
192,126.1,27.7,815.7,948,1.3865,20/06/18,7:49:37
193,125.8,27.7,815.8,942,1.386,20/06/18,7:49:39
194,125.9,27.7,815.8,942,1.3867,20/06/18,7:49:41
195,126.2,27.8,816,942,1.3863,20/06/18,7:49:43
196,126.3,27.8,816,942,1.387,20/06/18,7:49:45
197,126.3,27.8,816.3,927,1.3866,20/06/18,7:49:47
198,125.6,27.8,816.3,927,1.3872,20/06/18,7:49:49
199,125.1,27.8,815.8,891,1.3868,20/06/18,7:49:51
200,125.6,27.8,815.8,891,1.3875,20/06/18,7:49:53
201,126.3,27.8,815.8,862,1.3871,20/06/18,7:49:55
202,126.6,27.8,815.8,862,1.3878,20/06/18,7:49:57
203,127,27.8,815.9,851,1.3873,20/06/18,7:49:59
204,127.3,27.8,815.9,851,1.388,20/06/18,7:50:01
205,127.6,27.8,815.5,846,1.3876,20/06/18,7:50:03
206,127.9,27.8,815.5,846,1.3882,20/06/18,7:50:05
207,128.3,27.8,816.9,848,1.3878,20/06/18,7:50:07
208,128.9,27.8,816.9,848,1.3885,20/06/18,7:50:09
209,129.7,27.8,817.2,846,1.388,20/06/18,7:50:11
210,130.6,27.8,817.2,846,1.3888,20/06/18,7:50:13
211,131.3,27.8,817.4,848,1.3883,20/06/18,7:50:15
212,132,27.8,817.4,848,1.389,20/06/18,7:50:17
213,132.5,27.8,817.2,861,1.3886,20/06/18,7:50:19
214,132.8,27.8,817.2,861,1.3893,20/06/18,7:50:21
215,132.8,27.8,817.4,872,1.3888,20/06/18,7:50:23
216,132.7,27.8,817.4,872,1.3895,20/06/18,7:50:25
217,132.8,27.8,817.1,870,1.389,20/06/18,7:50:27
218,133.3,27.8,817.1,870,1.3897,20/06/18,7:50:29
219,133.4,27.8,816.6,875,1.3893,20/06/18,7:50:31
220,132.8,27.8,816.6,875,1.39,20/06/18,7:50:33
221,132.1,27.8,816.4,875,1.3895,20/06/18,7:50:35
222,131.7,27.8,816.4,875,1.3902,20/06/18,7:50:37
223,131.4,27.8,815.9,875,1.3898,20/06/18,7:50:39
224,130.8,27.8,815.9,875,1.3905,20/06/18,7:50:41
225,130.3,27.8,815.8,882,1.39,20/06/18,7:50:43
226,130.5,27.8,815.8,882,1.3907,20/06/18,7:50:45
227,130.8,27.8,816.2,882,1.3903,20/06/18,7:50:47
228,130.6,27.8,816.2,882,1.391,20/06/18,7:50:49
229,130.3,27.8,816.8,884,1.3905,20/06/18,7:50:51
230,130.5,27.8,816.8,884,1.3912,20/06/18,7:50:53
231,131.1,27.8,817.5,883,1.3908,20/06/18,7:50:55
232,131.5,27.8,817.5,883,1.3915,20/06/18,7:50:57
233,131.9,27.8,817.7,890,1.391,20/06/18,7:50:59
234,132.8,27.8,817.7,890,1.3917,20/06/18,7:51:01
235,133.7,27.8,818,914,1.3912,20/06/18,7:51:03
236,133.9,27.8,818,914,1.3919,20/06/18,7:51:05
237,133.8,27.8,817.2,916,1.3915,20/06/18,7:51:07
238,134.3,27.8,817.2,916,1.3922,20/06/18,7:51:09
239,134.8,27.8,817.4,918,1.3917,20/06/18,7:51:11
240,135,27.8,817.4,918,1.3924,20/06/18,7:51:13
241,135.1,27.8,815.7,918,1.392,20/06/18,7:51:15
242,134.9,27.8,815.7,918,1.3927,20/06/18,7:51:17
243,134.6,27.8,816.3,936,1.3922,20/06/18,7:51:19
244,134.4,27.8,816.3,936,1.3929,20/06/18,7:51:21
245,134.8,27.8,817.2,949,1.3924,20/06/18,7:51:23
246,135.6,27.8,817.2,949,1.3931,20/06/18,7:51:25
247,135.7,27.8,817.7,986,1.3927,20/06/18,7:51:27
248,135.3,27.8,817.7,986,1.3934,20/06/18,7:51:29
249,135.3,27.8,817.2,954,1.3929,20/06/18,7:51:31
250,135.4,27.8,817.2,954,1.3936,20/06/18,7:51:33
251,135.5,27.8,815.7,927,1.3931,20/06/18,7:51:35
252,136,27.8,815.7,927,1.3938,20/06/18,7:51:37
253,136.3,27.8,816.6,945,1.3934,20/06/18,7:51:39
254,136.1,27.8,816.6,945,1.3941,20/06/18,7:51:41
255,135.7,27.8,817.8,916,1.3936,20/06/18,7:51:43
256,135.3,27.8,817.8,916,1.3943,20/06/18,7:51:45
257,135.3,27.8,818,943,1.3938,20/06/18,7:51:47
258,135.6,27.8,818,943,1.3945,20/06/18,7:51:49
259,135.4,27.8,816.1,943,1.3941,20/06/18,7:51:51
260,135.1,27.8,816.1,943,1.3948,20/06/18,7:51:53
261,134.7,27.8,816.1,943,1.3943,20/06/18,7:51:55
262,134.2,27.8,816.1,943,1.395,20/06/18,7:51:57
263,134.1,27.8,817.6,972,1.3945,20/06/18,7:51:59
264,134.6,27.8,817.6,972,1.3953,20/06/18,7:52:01
265,135.1,27.8,818,984,1.3948,20/06/18,7:52:03
266,135.5,27.8,818,984,1.3955,20/06/18,7:52:05
267,135.7,27.8,816.6,927,1.395,20/06/18,7:52:07
268,135.6,27.8,816.6,927,1.3957,20/06/18,7:52:09
269,135.6,27.8,816,946,1.3953,20/06/18,7:52:11
270,135.4,27.8,816,946,1.396,20/06/18,7:52:13
271,135.3,27.8,816.9,943,1.3955,20/06/18,7:52:15
272,135.4,27.8,816.9,943,1.3962,20/06/18,7:52:17
273,135,27.8,817.9,979,1.3957,20/06/18,7:52:19
274,134.1,27.8,817.9,979,1.3964,20/06/18,7:52:21
275,133.2,27.8,816.3,931,1.396,20/06/18,7:52:23
276,132.2,27.8,816.3,931,1.3966,20/06/18,7:52:25
277,131.7,27.8,817.5,953,1.3962,20/06/18,7:52:27
278,131.4,27.8,817.5,953,1.3969,20/06/18,7:52:29
279,131.3,27.8,816.9,938,1.3964,20/06/18,7:52:31
280,131.8,27.8,816.9,938,1.3971,20/06/18,7:52:33
281,132.3,27.9,815.6,958,1.3966,20/06/18,7:52:35
282,132.7,27.9,815.6,958,1.3973,20/06/18,7:52:37
283,133.3,27.8,817.8,919,1.3969,20/06/18,7:52:39
284,133.7,27.8,817.8,919,1.3976,20/06/18,7:52:41
285,134.4,27.9,815.5,930,1.3971,20/06/18,7:52:43
286,135.5,27.9,815.5,930,1.3978,20/06/18,7:52:45
287,136.3,27.8,817.6,919,1.3973,20/06/18,7:52:47
288,136.8,27.8,817.6,919,1.398,20/06/18,7:52:49
289,137.1,27.9,816.8,966,1.3975,20/06/18,7:52:51
290,137.2,27.9,816.8,966,1.3983,20/06/18,7:52:53
291,137.4,28,816.7,960,1.3978,20/06/18,7:52:55
292,137.4,28,816.7,960,1.3985,20/06/18,7:52:57
293,137.5,28,817.8,941,1.398,20/06/18,7:52:59
294,138,28,817.8,941,1.3987,20/06/18,7:53:01
295,138,28.1,815.9,969,1.3982,20/06/18,7:53:03
296,137.3,28.1,815.9,969,1.3989,20/06/18,7:53:05
297,137.1,27.9,817.5,933,1.3984,20/06/18,7:53:07
298,137.5,27.9,817.5,933,1.3991,20/06/18,7:53:09
299,137.5,28.1,815.7,942,1.3987,20/06/18,7:53:11
300,136.9,28.1,815.7,942,1.3994,20/06/18,7:53:13
301,136.4,28,817.7,985,1.3989,20/06/18,7:53:15
302,136.8,28,817.7,985,1.3996,20/06/18,7:53:17
303,137.2,28.1,815.7,949,1.3991,20/06/18,7:53:19
304,136.9,28.1,815.7,949,1.3998,20/06/18,7:53:21
305,136.9,28,817,965,1.3993,20/06/18,7:53:23
306,137.7,28,817,965,1.4,20/06/18,7:53:25
307,138.3,28.2,816.6,906,1.3995,20/06/18,7:53:27
308,138.2,28.2,816.6,906,1.4002,20/06/18,7:53:29
309,138.3,28.2,816.8,949,1.3997,20/06/18,7:53:31
310,139,28.2,816.8,949,1.4005,20/06/18,7:53:33
311,139.5,28.2,817.8,961,1.3999,20/06/18,7:53:35
312,139.5,28.2,817.8,961,1.4007,20/06/18,7:53:37
313,139.4,28.2,815.8,937,1.4002,20/06/18,7:53:39
314,139.4,28.2,815.8,937,1.4009,20/06/18,7:53:41
