,filename,fileID,SensorID,HeatOn,N,RunTime,c1,ci1,c2,ci2,c3,ci3,R2,MeanT,StdT,MeanH,StdH,MeanCO,StdCO,Start,StartTimestamp,B2-N,B2-RunTime,B2-MeanT,B2-StdT,B2-MeanCP,B2-StdCP,B2-MeanQ,B2-StdQ,B2-MeanPDV,B2-StdPDV
0,18-06-20-S12.CSV,0,606405AA0DCB,1.0,2091,178.7666666666667,294.2912470673271,2.437632324497973,0.15432077726781432,0.0060878926748169845,-0.10473117782437683,0.0007224713808185234,0.9722771031739027,29.11763697296885,0.20201805253634908,22.698291970309338,1.2740443267002786,5.279742090268551,0.5147075460655868,20/06/18 7:43:37,1529502217.0,4423,147.5333333333333,30.46922903006908,1.2313688013973698,816.6245308614048,0.8782522941395123,958.3447886050192,22.813161620932195,1.4616687090210063,0.02898459325507329
1,18-06-20-S8.CSV,1,A81B6A77FEE8,1.0,2099,179.5666666666666,304.9606783987695,1.2270158677107281,0.5233090263003933,0.006818553068704547,-0.09463684583647564,0.0007109948222817663,0.9950414883298971,28.153571873739796,0.19881382263258562,24.508876443731417,1.2374188395520553,4.076813829445581,0.2987031308665122,20/06/18 7:43:37,1529502217.0,4423,147.5333333333333,30.46922903006908,1.2313688013973698,816.6245308614048,0.8782522941395123,958.3447886050192,22.813161620932195,1.4616687090210063,0.02898459325507329
