,filename,fileID,SensorID,c1,c1 ci,c2,c2 ci,c3,c3 ci,R2
0,18-05-23-S12.CSV,0,606405AA0DCB,178.4834868119767,1.5044460966890187,0.309189261305449,0.015843064553578545,-0.17828119191611697,0.002452189810042532,0.947577087523699
1,18-05-23-S5.CSV,1,F45EAB9F6CCD,154.9247426163195,1.1539261285612727,0.40578360094344923,0.03769584891088495,-0.4740387793038554,0.007402038566175262,0.9117330247381876
2,18-05-23-S8.CSV,2,A81B6A77FEE8,160.52476286311156,0.8699927157896451,0.7740694787919289,0.02474550158186999,-0.08669120449261983,0.004440554756841615,0.9607317743469435
